tick,seq,t_ms,u1,u2,u3,u4,u5,u6,u7,u8,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32
3249,3249,94227.7913,30,0,0,30,0,0,0,0,3.01565942e-05,3.45926928e-05,3.01595901e-05,3.16267797e-05,3.71700844e-05,3.63008112e-05,2.24481864e-05,4.2446969e-05,2.78421903e-05,2.62416106e-05,1.91294293e-05,3.11361619e-05,2.38086632e-05,3.53838659e-05,2.37618606e-05,2.64898772e-05,2.63303245e-05,3.90773275e-05,2.98527539e-05,3.09751485e-05,3.72122449e-05,3.55704251e-05,3.52229617e-05,3.26852096e-05,1.91868021e-05,2.26611246e-05,2.16424723e-05,2.83979207e-05,2.73701189e-05,1.46752709e-05,2.27798901e-05,2.13096882e-05
3250,3250,94236.7748,23.8911054,0,0,30,0,0,0,0,3.99380187e-05,4.3533797e-05,4.11358669e-05,3.95847383e-05,4.05177161e-05,5.19266214e-05,2.40057143e-05,5.79340049e-05,2.9868459e-05,3.81911559e-05,3.06378206e-05,3.89251691e-05,3.44689688e-05,3.91771027e-05,3.06311158e-05,3.2648215e-05,3.66056411e-05,4.5860972e-05,4.04549246e-05,3.85291605e-05,4.25885373e-05,4.47860621e-05,3.537472e-05,3.77882388e-05,3.31170486e-05,3.00042193e-05,2.69786542e-05,3.1702235e-05,3.28161914e-05,2.80039822e-05,3.22917149e-05,2.96949584e-05
3251,3251,94247.8034,23.6889149,0,0,30,0,0,0,0,5.66913586e-05,6.04970483e-05,7.8318546e-05,6.16226389e-05,7.61861302e-05,7.50097315e-05,5.78048239e-05,0.000115461473,6.78167344e-05,6.23376909e-05,5.58517349e-05,5.84665431e-05,5.47626551e-05,5.78696163e-05,4.96000066e-05,5.49029501e-05,6.02147229e-05,9.18530859e-05,6.20273713e-05,6.91666282e-05,6.54279211e-05,7.93823565e-05,4.31363769e-05,6.06925023e-05,5.5849021e-05,6.55361582e-05,5.56202212e-05,7.64461365e-05,5.70829361e-05,5.33870625e-05,5.182116e-05,5.55666702e-05
3252,3252,94257.8145,0,0,0,0,0,0,0,0,9.03835389e-05,9.42070983e-05,0.000119376477,9.93109643e-05,0.000125790786,0.000105934283,3.06905422e-05,0.000146906881,0.000106505846,9.9284618e-05,7.98204783e-05,9.05652705e-05,8.08079203e-05,7.8516081e-05,7.14860289e-05,6.70510635e-05,0.000103262086,0.000131851673,9.85089282e-05,0.000115030656,0.000108292348,0.000115032359,7.31357723e-05,0.000100838944,6.94124828e-05,9.58907476e-05,8.6811895e-05,0.000113065464,7.61509436e-05,7.4612959e-05,7.76684319e-05,8.66337141e-05
3253,3253,94267.8291,30,0,0,4.17190152,0,0,0,0,5.26538097e-05,5.22721348e-05,5.00327515e-05,5.26550175e-05,5.13761224e-05,4.57516035e-05,0.000102874837,5.34112696e-05,4.51775013e-05,5.23462404e-05,4.24704704e-05,5.08856137e-05,4.91714127e-05,4.31839144e-05,4.8666152e-05,4.14664319e-05,4.96465655e-05,5.28614e-05,4.52318054e-05,4.64104669e-05,5.6111603e-05,3.90225032e-05,4.1192834e-05,5.40672372e-05,4.80136478e-05,5.26727817e-05,5.19997157e-05,4.53834873e-05,4.28009771e-05,4.29820939e-05,4.83457225e-05,4.95727872e-05
3254,3254,94275.8489,28.6297695,0,0,6.60148259,0,0,0,0,2.63402089e-05,3.34785036e-05,2.82339315e-05,3.86356005e-05,3.15411962e-05,2.33264382e-05,0.000147922881,2.38066441e-05,1.94842432e-05,2.70283508e-05,3.66303757e-05,3.26616246e-05,3.61186103e-05,3.16356964e-05,3.79743797e-05,4.22745907e-05,3.16829828e-05,2.45387746e-05,2.89771342e-05,2.29025554e-05,2.67687356e-05,2.62535123e-05,8.04334559e-05,2.89766085e-05,3.77393881e-05,3.12749144e-05,2.63200345e-05,2.02833744e-05,3.57491081e-05,3.26024528e-05,3.25410001e-05,3.40514562e-05
3255,3255,94286.871,0,0,0,16.68928,0,0,0,0,1.9519257e-05,3.75271266e-05,2.94082256e-05,4.85256569e-05,1.11761237e-05,4.11979127e-05,0.000137470619,1.99526876e-05,8.37940388e-06,2.39838591e-05,2.29201378e-05,2.70314213e-05,2.95801856e-05,2.68700896e-05,2.40802019e-05,4.07914449e-05,3.51974813e-05,1.53385135e-05,4.94529195e-05,1.33080703e-05,1.7697912e-05,3.69692061e-05,8.76109261e-05,1.63802579e-05,3.91431204e-05,1.20200502e-05,2.41417529e-05,1.06780999e-05,3.02946792e-05,2.57718511e-05,2.70971086e-05,1.71404699e-05
3256,3256,94296.3605,0,0,0,21.8568074,0,0,0,0,1.28983775e-05,1.12526523e-05,2.30595288e-05,1.50948808e-05,1.0773696e-05,1.49482066e-05,0.000190936611,1.06173256e-05,9.4764946e-06,9.05113211e-06,1.0559379e-05,1.0216213e-05,1.06419666e-05,1.22934844e-05,2.6400161e-05,2.50740286e-05,1.2004275e-05,1.03868388e-05,3.71461683e-05,1.16998508e-05,9.72270391e-06,2.33174596e-05,5.75871454e-05,1.50605101e-05,2.02663996e-05,7.27146289e-06,5.20608482e-05,9.06067726e-06,1.29409182e-05,9.08491438e-06,1.14934246e-05,8.69027008e-06
3257,3257,94305.388,0,0,0,23.2967201,0,0,0,0,2.71577373e-05,2.63970942e-05,2.00896993e-05,1.98492544e-05,2.51161e-05,2.11608058e-05,0.000116001058,2.23544012e-05,2.37726235e-05,2.48622982e-05,2.22673661e-05,2.70828732e-05,2.62056001e-05,2.15273558e-05,3.13606542e-05,2.52569935e-05,2.19962458e-05,2.42972728e-05,2.47407679e-05,2.39486071e-05,2.81830344e-05,1.96214623e-05,4.94127707e-05,3.24478242e-05,1.95433895e-05,2.36356882e-05,7.7098819e-05,2.5171079e-05,1.94508884e-05,2.45687825e-05,2.62394187e-05,2.44940347e-05
3258,3258,94315.3793,0,0,0,23.7604688,0,0,0,0,3.5828376e-05,3.18148996e-05,2.9366689e-05,2.60332235e-05,3.83275583e-05,3.35058467e-05,9.69225584e-05,3.51420676e-05,2.67120577e-05,3.17499689e-05,2.71242334e-05,3.07566952e-05,3.00585743e-05,2.34512227e-05,4.42519267e-05,2.3453591e-05,2.92566074e-05,3.36911326e-05,2.60563847e-05,4.249212e-05,3.22813321e-05,2.9956931e-05,3.70339512e-05,3.45603912e-05,1.94901295e-05,2.69273787e-05,5.99911582e-05,3.17815429e-05,2.37762397e-05,2.94605106e-05,3.3284934e-05,2.63766033e-05
3259,3259,94325.488,0,0,0,24.6293481,0,0,0,0,3.1301337e-05,2.71866247e-05,4.16485891e-05,3.55201009e-05,7.66992744e-05,7.8824989e-05,8.98635117e-05,8.26317628e-05,6.37292469e-05,5.56155937e-05,3.01025975e-05,5.2155192e-05,3.38571044e-05,4.5604309e-05,2.11644274e-05,4.27780978e-05,3.5635785e-05,7.54280991e-05,3.69477602e-05,7.6286844e-05,3.85184067e-05,4.14263704e-05,4.57845417e-05,4.67664504e-05,3.1691914e-05,5.1025203e-05,2.66339084e-05,7.18055016e-05,3.84505911e-05,2.45152351e-05,3.53584073e-05,4.53198845e-05
3260,3260,94336.5064,0,0,0,25.4445645,0,0,0,0,4.90026687e-05,4.40261138e-05,3.39667713e-05,4.4534776e-05,5.26218428e-05,5.6774501e-05,3.48505018e-05,5.33282473e-05,4.56566995e-05,5.72813369e-05,3.872655e-05,5.51752346e-05,3.86443426e-05,5.40410874e-05,2.32807051e-05,3.80213787e-05,3.42459316e-05,5.56185696e-05,2.4371473e-05,5.31985024e-05,4.01512807e-05,2.23402367e-05,2.68181921e-05,5.07889345e-05,2.46482468e-05,4.22448538e-05,2.51943784e-05,5.59511973e-05,3.72434188e-05,2.80187596e-05,4.44912912e-05,4.87571524e-05
3261,3261,94345.0105,0,0,0,26.0144838,0,0,0,0,3.69173358e-05,2.98430314e-05,2.19250687e-05,2.76424762e-05,2.9892286e-05,4.03863378e-05,2.89388263e-05,3.1352105e-05,3.34357246e-05,4.1799005e-05,2.62156354e-05,4.06357794e-05,2.72406705e-05,3.88045446e-05,1.81850337e-05,2.65515137e-05,2.10428443e-05,3.55553748e-05,1.52664634e-05,4.15368668e-05,2.39711153e-05,1.40560451e-05,3.25782275e-05,3.61056009e-05,1.93651886e-05,3.5570687e-05,1.94065633e-05,3.57443423e-05,2.42398564e-05,2.2007096e-05,2.92262885e-05,3.92057591e-05
3262,3262,94354.624,0,0,0,26.4238771,0,0,0,0,3.43212487e-05,1.99420556e-05,1.59518513e-05,1.74350062e-05,2.67600699e-05,1.93528049e-05,3.7487298e-05,1.86846955e-05,2.72081579e-05,2.82505862e-05,2.1986456e-05,3.22569831e-05,2.73736914e-05,3.83714505e-05,1.59879819e-05,2.54409042e-05,1.62276028e-05,2.26419634e-05,2.26459615e-05,3.59033402e-05,2.14424017e-05,1.59611227e-05,3.54737895e-05,3.23201348e-05,1.71115225e-05,3.38864265e-05,1.87295809e-05,2.11157239e-05,2.62337526e-05,2.13915446e-05,2.77992604e-05,3.30522744e-05
3263,3263,94365.1601,0,0,0,26.7067737,0,0,0,0,2.49067052e-05,1.5603393e-05,3.404167e-05,3.35064433e-05,2.07975572e-05,2.45299889e-05,5.52157762e-05,2.54181687e-05,1.6554297e-05,1.99179449e-05,1.55447597e-05,1.59073461e-05,1.63725999e-05,1.51697541e-05,2.31953181e-05,1.71423872e-05,3.04658552e-05,2.09368045e-05,4.23450765e-05,1.7201608e-05,1.71158645e-05,3.53999058e-05,5.21136571e-05,2.27287765e-05,2.1167205e-05,1.87048099e-05,1.95551856e-05,1.88377126e-05,1.76347876e-05,1.73680528e-05,1.52125185e-05,1.61813041e-05
3264,3264,94374.6492,0,0,0,26.8536249,0,0,0,0,2.23333373e-05,3.14671925e-05,4.56664202e-05,4.93162152e-05,4.17776173e-05,4.48411447e-05,8.21172289e-05,4.37324998e-05,2.44918356e-05,2.34343952e-05,2.13776275e-05,2.55801078e-05,2.10663475e-05,2.25368003e-05,3.13607125e-05,2.38816574e-05,4.39524083e-05,3.61033854e-05,6.08391965e-05,2.35629668e-05,2.87168332e-05,4.71381463e-05,6.34963944e-05,2.18369805e-05,2.25445474e-05,1.88189751e-05,2.62535741e-05,2.88049341e-05,1.92422285e-05,2.0295447e-05,2.25620752e-05,2.00124341e-05
3265,3265,94384.6637,0,0,0,26.8618293,0,0,0,0,2.06125278e-05,2.29776706e-05,2.98638115e-05,3.02008521e-05,2.61218393e-05,2.30752776e-05,0.000117124167,1.89556322e-05,1.85420322e-05,1.7822158e-05,2.11146835e-05,2.03237632e-05,2.24007981e-05,1.903663e-05,2.27150667e-05,2.31953436e-05,2.6435142e-05,2.18738496e-05,3.80364218e-05,1.8885532e-05,2.40435456e-05,2.55190062e-05,5.73581492e-05,1.95793054e-05,2.09751706e-05,2.18844343e-05,2.43031791e-05,1.84276232e-05,2.3008959e-05,2.84976795e-05,1.97668487e-05,1.81273226e-05
3266,3266,94394.1537,0,0,0,26.7336019,0,0,0,0,3.61263374e-05,2.33415467e-05,2.56693784e-05,2.02758965e-05,2.8683442e-05,4.0591287e-05,8.36672916e-05,2.57137672e-05,2.50749472e-05,2.43527484e-05,2.87054136e-05,1.88189897e-05,2.93222201e-05,2.48492615e-05,4.47712118e-05,2.33416231e-05,2.22042727e-05,2.51017482e-05,2.09950249e-05,2.38308548e-05,2.27669807e-05,3.35467121e-05,3.3534674e-05,2.39939363e-05,2.81520624e-05,2.49164877e-05,3.5920395e-05,2.1496433e-05,2.8480692e-05,3.82654871e-05,2.41201051e-05,2.2522494e-05
3267,3267,94405.1786,0,0,0,26.468907,0,0,0,0,2.89033906e-05,2.53516264e-05,3.06148504e-05,2.4536359e-05,3.77758734e-05,4.41509292e-05,7.00749515e-05,1.25207143e-05,1.6941698e-05,2.1557149e-05,1.39742369e-05,1.18052349e-05,1.93629439e-05,1.2926922e-05,2.21017435e-05,1.21065723e-05,2.3860257e-05,1.39482554e-05,3.08406343e-05,1.60900727e-05,2.41889848e-05,4.06389372e-05,2.53069575e-05,2.27057171e-05,1.42714516e-05,1.53533092e-05,2.64840055e-05,1.43994121e-05,1.51065451e-05,2.58499877e-05,1.49530697e-05,1.6940332e-05
3268,3268,94414.6555,0,0,0,26.064076,0,0,0,0,1.76960548e-05,1.75547302e-05,3.97333788e-05,2.33729625e-05,3.79625963e-05,4.97071997e-05,5.5341643e-05,3.27470261e-05,1.79861581e-05,1.78423779e-05,1.96778783e-05,1.81730011e-05,1.65665879e-05,2.20209185e-05,1.82471795e-05,2.7679298e-05,2.90869611e-05,2.60778306e-05,5.18927736e-05,2.29582511e-05,2.37565982e-05,5.74058358e-05,2.73688183e-05,1.80233819e-05,2.18925852e-05,1.98810903e-05,1.7224962e-05,2.19741232e-05,1.90137926e-05,1.70484836e-05,1.62121069e-05,1.9248082e-05
3269,3269,94423.4836,0,0,0,25.5086411,0,0,0,0,2.48612378e-05,2.40004902e-05,3.7122154e-05,1.9679781e-05,3.59235019e-05,4.21335099e-05,8.63792957e-05,4.80658673e-05,3.01550917e-05,1.85318677e-05,2.71021981e-05,1.98715497e-05,2.17839315e-05,1.91140716e-05,3.12195662e-05,2.20409966e-05,1.91502349e-05,3.54533877e-05,3.25827677e-05,3.96982141e-05,1.97441695e-05,5.49747347e-05,2.58367636e-05,1.76832618e-05,2.65949493e-05,2.07789162e-05,2.66963052e-05,2.91903125e-05,1.92647713e-05,2.49733985e-05,2.02886513e-05,1.87631231e-05
3270,3270,94433.4917,0,0,0,24.7984215,0,0,0,0,2.2265911e-05,3.05086833e-05,3.68050351e-05,3.0527026e-05,3.62834289e-05,2.69248412e-05,0.000112198213,3.19755491e-05,3.36667727e-05,2.56607e-05,2.68619351e-05,2.83467525e-05,2.61033383e-05,3.21352163e-05,3.34837569e-05,2.73539008e-05,2.76739192e-05,2.85264268e-05,2.6943655e-05,3.85686399e-05,3.00095762e-05,3.08088856e-05,2.79205178e-05,3.06242364e-05,2.68587573e-05,2.60796787e-05,3.28908282e-05,3.17057784e-05,2.58097425e-05,2.55456762e-05,2.99020157e-05,3.37615056e-05
3271,3271,94443.5004,0,0,0,23.960887,0,0,0,0,5.10309801e-05,7.75195222e-05,8.77235216e-05,7.63007629e-05,9.23135594e-05,6.86782587e-05,0.000133723428,9.18302394e-05,8.30261488e-05,6.07819384e-05,6.8880996e-05,6.97248543e-05,6.60501391e-05,7.64834112e-05,8.13385705e-05,7.95359156e-05,6.38235724e-05,8.26947435e-05,7.58066744e-05,7.33063571e-05,5.90917298e-05,8.47400224e-05,9.40047685e-05,5.78526451e-05,7.2780691e-05,7.651536e-05,8.37719344e-05,7.98176479e-05,7.24779238e-05,6.60071528e-05,6.92169342e-05,7.84974909e-05
3272,3272,94452.9938,0,0,0,22.9653042,0,0,0,0,2.5569494e-05,2.96336602e-05,5.84838635e-05,3.70143789e-05,6.40954167e-05,3.56417404e-05,6.3233143e-05,8.04642332e-05,5.59854961e-05,3.60481863e-05,4.00744138e-05,3.69494737e-05,3.92396905e-05,5.23604867e-05,4.45927944e-05,4.45376318e-05,2.84204489e-05,6.70576483e-05,3.75522723e-05,6.23419401e-05,3.00908523e-05,7.81943963e-05,3.24615648e-05,3.03675388e-05,4.24011632e-05,5.83744404e-05,4.36709997e-05,5.29809367e-05,4.31531735e-05,3.94793642e-05,3.80450074e-05,4.79139089e-05
3273,3273,94463.8823,0,0,0,21.5727075,0,0,0,0,5.80431697e-05,8.26031974e-05,4.66755228e-05,0.000102282182,3.6057485e-05,6.66192864e-05,0.000142560253,4.56664711e-05,4.96523317e-05,5.41959307e-05,4.07478183e-05,4.17950578e-05,4.49656618e-05,3.65885571e-05,4.73652908e-05,4.55293448e-05,6.61525046e-05,5.17174303e-05,7.174864e-05,6.33949094e-05,4.95169879e-05,4.83096628e-05,7.91756029e-05,3.94948438e-05,4.28998719e-05,3.53820506e-05,4.07741645e-05,6.20361316e-05,5.40582259e-05,4.53357789e-05,4.49284526e-05,3.88497356e-05
3274,3274,94472.3751,0,0,0,19.9394657,0,0,0,0,3.52408533e-05,3.94812887e-05,3.65813103e-05,5.16487307e-05,2.7093105e-05,3.89395173e-05,0.000147098894,2.80186941e-05,3.98111661e-05,3.76164062e-05,3.57792233e-05,3.27317684e-05,3.66110544e-05,3.20577274e-05,2.75450748e-05,3.48223512e-05,4.49035106e-05,3.19684041e-05,4.74358385e-05,4.57585593e-05,3.92551519e-05,3.02490407e-05,4.11130495e-05,3.45571025e-05,2.70262153e-05,4.09925124e-05,2.96372855e-05,3.75224081e-05,3.700452e-05,3.7806607e-05,3.7600581e-05,3.57116296e-05
3275,3275,94483.8867,0,0,0,19.4813227,0,0,0,0,2.11355818e-05,3.42372769e-05,2.71759891e-05,4.07199041e-05,3.28658607e-05,2.06259592e-05,0.000119700344,1.26366212e-05,1.88955128e-05,2.31839058e-05,2.3338147e-05,2.21444006e-05,2.80404784e-05,2.95560258e-05,3.24409011e-05,3.67402608e-05,2.4787767e-05,2.06186887e-05,3.13887394e-05,1.71491138e-05,2.35788302e-05,1.30403187e-05,2.22401486e-05,2.68092972e-05,3.66880995e-05,1.65061974e-05,2.08353413e-05,1.6459875e-05,2.94036508e-05,2.45302344e-05,2.34743693e-05,1.86976104e-05
3276,3276,94491.9241,0,0,0,18.8378835,0,0,0,0,2.61841997e-05,4.65547892e-05,4.29850334e-05,7.07236104e-05,5.35290928e-05,2.68369658e-05,0.000133832858,2.7297534e-05,3.15695179e-05,2.96286871e-05,2.44649891e-05,2.529009e-05,2.7115977e-05,3.10404212e-05,2.60706365e-05,3.3118522e-05,3.08437593e-05,4.22046433e-05,4.01786274e-05,3.99704222e-05,3.26303234e-05,3.5837802e-05,2.91651941e-05,3.39372928e-05,3.67886241e-05,2.77657673e-05,2.69699303e-05,3.17409394e-05,2.9566585e-05,2.17024899e-05,2.36223423e-05,2.78426724e-05
3277,3277,94501.948,0,0,0,8.98363264,0,0,0,0,3.17753766e-05,3.39037215e-05,3.14023673e-05,5.52484198e-05,4.64577606e-05,2.13665317e-05,0.000141239405,2.34890595e-05,3.41332961e-05,3.2420794e-05,2.78113075e-05,1.784097e-05,2.72385969e-05,1.40543871e-05,3.30961229e-05,1.9947458e-05,3.30986149e-05,2.88993742e-05,3.77892175e-05,4.8100901e-05,3.31568554e-05,2.99914718e-05,0.000316557678,3.77795041e-05,1.74684537e-05,2.94861002e-05,3.69704612e-05,2.93586254e-05,2.08794008e-05,2.6933536e-05,3.01750297e-05,2.71284207e-05
3278,3278,94512.4587,0,0,0,0.286356857,0,0,0,0,5.639952e-05,4.46246522e-05,5.89670817e-05,5.89525334e-05,6.57256896e-05,2.40403115e-05,0.000258165092,1.74052402e-05,6.89385924e-05,5.58381762e-05,7.76911838e-05,5.43160422e-05,7.16345749e-05,5.5142038e-05,7.44522913e-05,7.04759223e-05,5.66805174e-05,2.78781135e-05,5.20663307e-05,6.94398841e-05,5.44770446e-05,4.23550337e-05,0.000169207226,6.27595509e-05,5.71219898e-05,7.694542e-05,7.14074777e-05,4.72915926e-05,7.08247317e-05,7.50864128e-05,6.9959824e-05,7.15584611e-05
3279,3279,94521.4575,0,0,0,4.89029842,0,0,0,0,6.36578407e-05,5.82479552e-05,6.47953129e-05,6.96518546e-05,7.41248296e-05,5.09145284e-05,0.000351769355,2.41498365e-05,7.42649863e-05,6.65348562e-05,7.49604151e-05,6.54817704e-05,7.46581063e-05,6.15725367e-05,7.86021119e-05,6.97500873e-05,6.42241357e-05,4.15510003e-05,6.52812669e-05,6.6704255e-05,6.17451587e-05,5.87185277e-05,4.10756111e-05,6.82456084e-05,6.0312741e-05,7.82232673e-05,8.03486473e-05,5.33777784e-05,7.19616437e-05,7.66179946e-05,6.96268544e-05,7.90907216e-05
3280,3280,94531.4686,30,0,0,30,0,0,0,0,5.92734614e-05,4.58635586e-05,6.19873244e-05,5.11145554e-05,6.51519367e-05,3.37649071e-05,0.000417354866,1.60366271e-05,6.06653193e-05,5.78208965e-05,5.35232066e-05,5.69974218e-05,5.73558609e-05,4.378015e-05,7.25167483e-05,4.62677926e-05,6.36375189e-05,3.17345402e-05,6.20326537e-05,5.84037298e-05,5.63830617e-05,4.20013785e-05,3.16111837e-05,6.32734882e-05,5.43896167e-05,6.5822067e-05,7.78119866e-05,4.84213342e-05,4.85149212e-05,5.83542023e-05,5.63637805e-05,6.35114047e-05
3281,3281,94541.5201,30,0,0,30,0,0,0,0,3.76239041e-05,2.83027221e-05,3.87345281e-05,1.7894874e-05,4.94224259e-05,2.71802965e-05,0.000339485414,2.42295209e-05,5.72177814e-05,4.04976236e-05,5.30019024e-05,5.01646355e-05,4.69947445e-05,4.10079701e-05,4.87056859e-05,4.46160739e-05,3.32529598e-05,2.37691329e-05,2.93488793e-05,5.13028317e-05,3.41951054e-05,2.39709025e-05,4.40315052e-05,5.04346026e-05,3.73142684e-05,5.47964628e-05,5.55693186e-05,3.98738339e-05,4.45252881e-05,4.77704671e-05,4.47644852e-05,5.02364674e-05
3282,3282,94552.0133,30,0,0,30,0,0,0,0,3.98610973e-05,2.95006357e-05,2.35465413e-05,2.07828198e-05,3.45052104e-05,1.95807497e-05,0.000221924289,2.24226187e-05,3.83293227e-05,3.12383781e-05,4.43488243e-05,3.92202892e-05,3.67465145e-05,3.2986929e-05,2.8160699e-05,3.04836667e-05,2.85962087e-05,2.10541511e-05,2.28740555e-05,3.31504671e-05,2.75518723e-05,1.88041759e-05,6.362969e-05,3.87684668e-05,2.78688731e-05,4.43015706e-05,4.1454492e-05,2.99879248e-05,2.99042495e-05,3.60221566e-05,3.54866606e-05,3.79553421e-05
3283,3283,94561.2861,30,0,0,30,0,0,0,0,4.72014108e-05,4.23181955e-05,4.11781657e-05,4.15836112e-05,4.8426522e-05,7.60868716e-05,9.72631969e-05,7.16234063e-05,3.61654711e-05,3.66478525e-05,3.53484684e-05,3.91683425e-05,3.43884458e-05,3.88488406e-05,3.00587981e-05,3.9571707e-05,4.81999014e-05,4.8374648e-05,4.95237618e-05,3.6803689e-05,4.2088257e-05,4.63669021e-05,3.54729236e-05,4.0066192e-05,3.82126091e-05,3.80874299e-05,3.96071155e-05,3.68515284e-05,3.49025686e-05,3.51927738e-05,3.68106521e-05,3.43289685e-05
3284,3284,94571.0237,30,0,0,30,0,0,0,0,0.000306982198,0.000487712066,0.000338393933,0.000559616252,0.000329712115,0.000738192233,0.000399465382,0.000793322164,0.000209520018,0.000168168335,0.000138313189,0.000121911828,8.73433237e-05,0.000246718322,6.60926598e-05,0.00021177587,0.000310439063,0.000534541905,0.000467090344,0.000270612014,0.000228209523,0.000615950732,0.000404898281,0.000110446541,0.000154525493,0.000130619199,4.08497508e-05,0.000315610057,0.000174411703,0.000124127895,7.80210976e-05,0.000136236922
3285,3285,94580.5234,30,0,0,30,0,0,0,0,0.000382613827,0.000391622423,0.000670569658,0.000660543737,0.000589656294,0.00088888855,0.000505793781,0.000871207914,0.000383274106,0.000418372918,0.00019833057,0.000364719861,0.000294723286,0.000354634336,0.000382324477,0.000324308668,0.000785389391,0.000715308532,0.000903578068,0.000398892967,0.000563797657,0.000785070239,0.000759630289,0.000348985719,0.000279168016,0.000201481627,0.000365097774,0.000558053318,0.000286543625,0.000205388205,0.000309320138,0.00036737998
3286,3286,94590.0413,23.3787873,0,0,30,0,0,0,0,0.000153420464,0.000208870784,0.000397790398,0.000238862413,0.000278264983,0.00043679931,0.000236429958,0.000437886163,0.000183700497,0.000177001304,0.000208192068,0.000186159261,0.00021449005,0.000340319675,0.000208549973,0.000283415022,0.000285014918,0.00032957134,0.000364277425,0.000203227144,0.000225871059,0.00042245636,0.000268752541,0.000148123538,0.000233557817,0.000172303655,0.000106331077,0.000231194674,0.000252862403,0.00021746695,0.000204530137,0.00023383832
3287,3287,94601.5404,17.938675,0,0,30,0,0,0,0,0.000174207991,0.00026091942,0.000163341421,0.000329813542,0.000141418117,8.81826491e-05,8.61334047e-05,7.22788318e-05,0.00014379916,0.000141220982,0.000105095765,0.000143431709,0.000135729584,0.000138502452,0.000205928241,0.000159211544,0.000270903925,0.000111990674,0.000284240814,9.41074031e-05,0.000172982735,8.27679905e-05,0.000242282782,0.000125699764,0.000160104828,8.67956114e-05,0.000170874133,0.000163881035,0.000147131854,0.00011639313,0.000138689298,0.000133908994
3288,3288,94611.5756,14.6922641,0,0,30,0,0,0,0,0.000170580955,0.000219103109,0.000234095496,0.000313272001,0.000183140713,0.000280436157,0.000158232142,0.000235514017,0.000134059534,0.000169114806,8.44743336e-05,0.000161747608,0.00013179837,0.000146590959,0.000159609393,0.00013428455,0.000310748088,0.000211685925,0.000367596629,9.55199575e-05,0.000211735489,0.000212718165,0.000300235028,0.000138340023,0.000120856923,6.54972537e-05,0.00011665596,0.000186359321,0.00012708205,9.49560199e-05,0.00013738939,0.000146453676
3289,3289,94620.083,20.2529505,0,0,30,0,0,0,0,9.31938339e-05,0.000142996229,0.000151160551,0.000197154528,8.78380233e-05,0.000151707238,7.28914456e-05,9.15032942e-05,7.38714298e-05,0.000111403948,6.82232348e-05,0.000116200288,9.50178728e-05,0.000114888666,0.000129366133,0.00010720623,0.000203420597,8.87550123e-05,0.000231049693,4.43745594e-05,0.000140204327,8.80716907e-05,0.000199447881,9.37071891e-05,0.000102249622,5.06055731e-05,8.34457533e-05,8.66232003e-05,9.64982682e-05,7.48650928e-05,0.000104326522,0.000100448575
3290,3290,94630.828,24.4452667,0,0,30,0,0,0,0,0.000102258848,0.00011004752,0.000137889627,0.000159699688,9.22911277e-05,0.000213571038,6.85950799e-05,0.000169850362,4.7378915e-05,8.76321501e-05,3.00408519e-05,8.42118679e-05,5.38249878e-05,5.70349439e-05,6.25712782e-05,4.48328683e-05,0.000178624134,0.000122252633,0.000222679388,4.30658911e-05,0.000116287898,0.000131748471,0.000186280959,7.32471162e-05,3.75971977e-05,2.70087112e-05,4.6123143e-05,9.01141029e-05,4.42936871e-05,3.54778276e-05,6.38960555e-05,6.48000423e-05
3291,3291,94640.8463,29.6732231,0,0,30,0,0,0,0,2.35170701e-05,1.24285452e-05,3.70580128e-05,2.24674077e-05,5.7526111e-05,8.67172785e-05,0.000146479535,6.25060129e-05,8.6352884e-05,3.48987196e-05,9.06011483e-05,3.6468311e-05,6.29696515e-05,6.864631e-05,6.85276536e-05,8.22110014e-05,3.28433598e-05,5.00233e-05,5.77213905e-05,0.000103211009,2.88766314e-05,5.20110261e-05,5.484336e-05,4.16762559e-05,8.58570274e-05,9.95464216e-05,7.3849289e-05,6.05480454e-05,8.34092061e-05,8.26504256e-05,5.25731884e-05,5.666578e-05
3292,3292,94649.3499,30,0,0,30,0,0,0,0,2.80861677e-05,3.3938697e-05,4.37061608e-05,3.54878503e-05,2.9138786e-05,9.35469434e-05,0.000148461113,7.4244992e-05,4.69410952e-05,2.58880827e-05,5.37017077e-05,2.54644583e-05,2.58691416e-05,2.75660514e-05,2.41179587e-05,2.99749245e-05,5.47173404e-05,4.30670298e-05,7.57037633e-05,5.01657705e-05,3.19994651e-05,5.41415138e-05,6.47890702e-05,2.40050504e-05,3.73735165e-05,5.99081468e-05,2.84638227e-05,3.14392782e-05,3.44051841e-05,4.00854333e-05,2.43718077e-05,2.64507707e-05
