tick,seq,t_ms,u1,u2,u3,u4,u5,u6,u7,u8,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32
1847,1847,18460,0,0,0,0,0,0,0,0,248.829871313528,251.134535786121,246.486315871637,251.316413496032,247.463096913799,253.722430920317,249.070310007205,248.771499339901,253.732172474654,248.792044844194,253.329817363843,252.665221573469,249.707822370399,250.714207891161,255.098949043673,250.389795751567,252.572591688958,254.227540175297,250.373237976308,250.732217801276,247.441203504738,248.076496330401,250.805194914989,247.135581721615,247.188064762026,249.582811272389,247.255118600474,253.480002370027,249.124061927064,249.903938707349,250.151933356668,251.412731628626
1848,1848,18470,0,0,0,0,0,0,0,0,247.785462761024,246.366573077001,250.518038161717,249.579804792542,252.514341454589,251.135314446439,251.998658415683,250.925513918481,249.636209007284,251.403725954616,246.785189936852,250.859956907697,250.759704429173,249.109800139514,249.569957902274,250.484136953296,250.705641963881,247.271380132827,250.358911231338,252.676406185178,247.464548083581,252.181738344143,252.004403719559,252.761295589435,252.097555039593,251.267802297395,253.942381253866,248.743787855372,249.324326982342,250.483690802174,250.656004952534,251.574218298995
1849,1849,18480,0,0,40,0,0,0,0,0,253.411268755519,252.769660649717,252.866424757678,247.94573870259,249.566593000743,246.560621317499,244.318342666124,255.040181493196,250.321938769471,247.721783363357,246.114489779519,252.994959582204,249.856920035568,249.848653348728,249.997728835894,247.027768126085,250.537394393306,248.014380458256,248.939201145819,255.19888402472,247.829579256763,250.999930369928,250.690962195728,249.558777594008,246.883893155324,252.812854442793,252.029187282249,252.985609741129,251.470398154767,249.691200909919,255.494594314751,250.581564467634
1850,1850,18490,0,0,0,0,0,0,0,0,250.360947750855,249.875005753519,247.60053645809,245.985631437396,251.228038310512,249.813588250126,251.090130651818,253.259750366928,248.676543073257,256.440914306305,252.372826101974,245.562274947816,252.940507818276,248.775207915719,249.382718331366,249.861046155853,253.744267979168,250.382210088292,251.210582697157,253.108788044266,255.224404691842,248.73206076609,249.773679391658,248.315449132406,249.968305130512,250.237931287578,253.64942161556,251.080929774946,247.764104505891,251.800522164551,247.064609001584,246.03995332502
1851,1851,18500,0,0,0,0,0,0,0,0,250.071005611716,253.640304754678,252.749334365158,248.001800585703,246.289761693135,249.273500970474,250.633462229283,250.59607166666,248.568128814908,251.873488905768,251.586388408816,249.501018473623,251.197248936208,249.289383067199,249.891050284565,248.823161902409,250.858088591981,248.216487347081,249.333567727119,248.722176198932,253.193115207276,251.359568270148,271.155714063318,255.025987580541,253.997205576953,250.02673218516,251.897181002782,247.80472152782,247.571301422949,250.189596992089,248.8173952458,251.08060438894
1852,1852,18510,0,0,0,0,0,0,0,0,250.755570585222,248.426618199104,252.90822060517,254.55224073046,249.328089003947,252.827953942379,249.670842039104,245.146232066752,249.00293310678,250.888914901689,247.152355721446,251.701253620364,250.93240172535,250.971642273798,246.701271477471,248.921105114829,248.547202629666,251.357158738987,249.980523806442,248.470670034945,250.967617361484,251.629338366406,264.048170577712,250.078903841211,251.623322300011,248.898765998233,251.442754369905,249.229402721335,251.892229207233,250.29533605831,249.817086084498,254.175271077596
1853,1853,18520,0,0,0,0,0,0,0,0,250.400329766582,250.383661959798,247.841294786625,248.64433427749,250.460044086678,247.582228188285,250.661100480782,249.268420201089,250.023534824386,249.935240635537,246.270043077762,253.214325597338,251.479086545545,250.014016362414,249.269470314849,252.952482414033,247.313597628511,250.056239853201,256.107293081738,252.287222334955,248.105403447673,245.722299502704,258.629022681022,248.634890754435,254.3340480274,254.638588764377,247.159646732638,246.836288500404,249.301395035887,250.78635153355,246.060112917414,254.809815201205
1854,1854,18530,0,0,0,0,0,0,0,0,249.249547023815,249.27243365511,249.488010491388,246.24757559843,246.751866707025,249.857942191961,247.145493535271,252.260477707988,247.748026861121,251.291556327308,245.354963180264,249.432445215863,251.689823546016,248.255146706062,249.37536950147,250.386322119041,249.102653411527,248.840428773322,247.009479445096,249.646504013549,250.919528417759,249.927365636617,253.489429590738,250.089344677993,252.17785554917,250.508515499602,252.713168665686,254.841745948399,248.396440798184,252.885408475473,250.3557668097,249.792918318092
1855,1855,18540,0,0,0,0,0,0,0,0,247.821078958164,244.625224595088,248.69239257204,247.536294094572,246.71120203706,248.04078184872,249.795562967492,244.423556234491,251.391378428906,249.970682040275,247.894340217302,248.660567569325,248.560460561597,250.4170831515,250.062337815554,248.987750915688,252.4079970516,252.337713238542,251.936127500433,248.473455950383,249.234373086472,253.238608679414,252.05663867424,250.822913598284,249.761531273774,253.665880667358,242.866486668316,252.206525933691,249.838959290567,247.305643585005,254.679139332229,253.090216815603
1856,1856,18550,0,0,0,0,0,0,0,0,249.148947491754,246.819423939832,251.43774749776,253.679185166903,253.926869614907,248.573375494307,241.027106131476,251.919561618741,250.850098784263,250.072127809089,249.561531637756,249.903539536915,252.200372945628,249.2030865073,244.772110285183,247.725990575748,251.116191180072,251.886737880574,251.765981698686,251.411157727616,249.763477225609,249.522479011884,250.177316553951,249.481374672935,249.73987749717,248.078127881606,250.270889183433,252.60019561428,248.001873626025,246.208440793541,251.163589527537,248.765522357519
1857,1857,18560,0,0,0,0,0,0,0,0,247.877382950435,249.617682166892,248.13300811624,251.981256933149,252.267885741969,250.954274643422,247.152022940524,249.414575434728,251.885618940163,249.337901743673,253.329075012019,248.395133687284,255.416619501972,251.662321622038,252.530320210782,251.580696117643,247.421408143211,247.643806579549,249.760235444503,253.679465585386,251.409256236797,249.774280911888,250.112919700684,247.035216005281,252.040017076836,249.898055843786,248.558420719017,253.310719654085,252.692161165475,245.064612863055,248.153430334294,247.525323788558
1858,1858,18570,0,0,0,0,0,0,0,0,248.053820022771,250.857856583167,254.093687919703,250.655133639103,251.41417993481,244.506669282885,256.412127668997,250.172452448484,246.468985956457,249.215544384853,252.620320299378,248.808419084025,249.476583672458,245.264300279532,251.615492252596,245.712856600252,246.541399960188,254.343269067072,250.513025293574,249.244201638537,250.758848973098,250.518218732839,250.675583277309,250.755935972028,250.050593697422,250.120559259067,248.855997897497,245.55852646715,245.742791618133,249.498841305171,252.01545562797,252.811288951789
1859,1859,18580,0,0,0,0,0,0,0,0,252.413179024533,250.413300254235,251.049690079397,246.960430644071,251.143111655883,252.619790589629,248.023187941319,250.423552717352,248.972952534578,249.4266210014,251.321235575903,247.027182813349,251.24452428391,248.693454899654,251.156516616438,246.74512222545,251.203365618,249.660460763876,256.752158707436,248.450728084497,249.431373228224,246.371721010805,249.625627456269,250.942246956113,247.178597520111,251.207366624252,251.638556792992,250.524706961565,248.875867017955,249.071691796556,250.386113818027,253.435896134572
1860,1860,18590,0,0,0,0,0,0,0,0,249.928148959428,251.859430080148,254.003163660929,248.514831468242,252.639120186266,251.746247023035,248.628110422071,248.157728549021,254.665128840619,254.179952085928,249.288593450897,251.340285118618,250.46210845168,244.121487805047,250.337063578119,250.183312011812,247.434271697393,248.279038782405,246.619811826771,251.52979101036,250.219835240465,252.07063931954,250.018621855256,247.847976800746,248.16863897592,250.727476970518,247.426787016251,249.499533251371,248.482827654252,251.875173412406,252.964724578627,250.764747703821
1861,1861,18600,0,0,0,0,0,0,0,0,249.231627730803,250.255393253252,252.255711091096,250.5105150391,247.665599400271,249.647689755085,249.419899198333,252.013225920309,250.298054889504,249.445280922883,252.178133627345,249.156564723416,247.607118787124,253.018252582046,253.315270628774,248.41604475928,246.509845271208,250.39993534965,248.225387836581,250.185808498978,246.307484273817,252.238504419889,247.381175362153,248.75072664094,248.010542324036,251.089901396049,249.506911203755,247.575789505212,249.29945715139,250.036269478656,246.330400399012,255.706825426184
1862,1862,18610,0,0,0,0,0,0,0,0,248.311846296236,250.415565728849,251.268815618847,247.778324276464,250.697189689853,247.265823849449,253.457812929391,249.061603571706,247.923794886079,251.134471873049,251.869399936111,245.361445718135,251.565637218991,252.836067076719,252.117381820686,251.556046715001,247.652092530745,248.24245112307,254.100909014106,249.233004593192,253.628969957539,253.339039940794,250.3948794113,247.783302860533,249.349109280077,251.157051159911,245.130928255263,249.985839309025,246.810806122141,249.233267706264,249.177776909388,251.521683133741
1863,1863,18620,0,0,0,0,0,0,0,0,250.504990209348,249.08275475713,252.141550546257,251.453024558067,251.100055712511,248.781939285669,249.513606195115,252.429995967245,249.772967552301,249.024284599592,248.759912861257,251.011104105403,249.098818979693,251.530013670701,251.619045794732,245.979219289793,245.046585084739,252.244803409573,248.285947096634,249.682022958315,249.56723147826,249.208003313017,250.225535063324,246.424714340138,248.210549228196,249.384510000698,250.400062683765,248.138298795788,248.162630148322,247.67431906521,250.715911896824,250.379587342196
1864,1864,18630,0,0,0,0,0,0,0,0,255.536087547465,242.592607168314,252.431143952383,255.28845992157,248.064154027672,250.683855849695,254.087867037771,252.341181989538,249.884649356777,253.194594972342,250.655157834905,245.987481306433,246.548824937562,250.809083997756,249.775120201851,247.456092909044,250.144084147675,248.489375852609,250.145460750792,250.839409713224,249.184806641768,255.764504672231,248.575509909981,249.91371700887,246.811503038657,247.115328042527,252.429413156815,249.540289368417,246.871657162796,250.447173436391,246.725470638627,252.499232407039
1865,1865,18640,0,0,0,0,0,0,0,0,246.53580854355,250.68999758149,250.781447358323,248.384322996304,250.349217470849,246.659539065376,249.859736528194,248.821706447945,251.364193409614,252.03121792016,243.590099835964,249.325600496616,251.290761424254,246.096518926405,248.669150622443,250.313864170609,249.100653183398,248.711440404594,247.852790458585,247.858769319772,248.93691198272,242.431360408661,250.096147673866,251.150218433498,250.723963168759,249.283728054051,250.715507864853,250.552737057003,251.095208779983,248.721123210286,250.157904279796,251.166561915419
1866,1866,18650,0,0,0,0,0,0,0,0,250.315828420522,252.035867406435,247.039087616329,249.383143815564,254.497530929824,247.814275537736,249.737773249829,250.473033614232,250.400112011128,250.398122514173,251.526183396805,247.825368258789,250.631392345458,250.152702691425,252.822112790543,255.474716506718,251.444923910051,249.386000087608,251.258689558257,250.661789676602,248.917055373478,250.261865823635,250.341972749,247.756292636604,251.675511917062,249.610038918462,253.596577984016,250.597429330357,252.130776583532,248.287207836798,250.101994686451,252.32577349618
1867,1867,18660,0,0,0,0,0,0,0,0,245.157361804235,252.349211044951,250.917330700847,251.242655003042,249.572537276051,250.503631180336,248.103105889545,249.780419186437,250.015162455571,249.29772609627,248.941406814185,254.747438403993,247.203623018668,249.421248106432,249.772804611984,255.966742223114,248.452911102245,251.154628223126,250.608196680498,244.036107537678,251.255061694681,251.770014055686,250.377411331429,249.175248105016,251.364523141008,244.436698108452,247.235313944346,252.103912762204,244.811191030652,247.239385625488,249.627353732543,251.070635447167
1868,1868,18670,0,0,0,0,0,0,0,0,252.235091621606,255.321999844056,251.616037310169,250.254181527446,251.209083760197,249.660160209672,252.984931377204,249.568369243403,247.376386420545,252.810825221894,254.183786690402,248.418051934524,252.075004131894,250.442825430587,246.23975726551,253.019570702517,246.312647742738,248.335547680358,251.520049380712,249.583732116721,249.569850306803,248.538214249051,248.862713984026,252.98787599761,252.493045965638,249.599075795459,249.444338178474,252.424483994923,249.216834052731,249.675571996566,251.065624151011,250.869008697468
1869,1869,18680,0,0,0,0,0,0,0,0,249.738788571051,249.085029182406,252.91036427886,244.877585813139,250.533123311402,250.314183192243,248.306450986545,245.860683671172,250.307459859441,248.541376173846,245.76918023643,249.88071061412,251.804362986818,244.287299289534,247.628882188587,249.197972118355,251.251260568365,251.453190513098,249.466577981781,250.674661179105,247.61360873637,248.775744249757,249.630039211416,249.550917897894,248.3247303199,247.418632822795,254.739160190845,248.027006005623,251.003283298003,250.637018155956,246.984364516134,250.002604305863
1870,1870,18690,0,0,0,0,0,0,0,0,248.786730913579,249.982347458435,253.061271845945,248.111500696057,250.335588779069,247.229210512163,251.344451502552,248.686811104542,254.978603659401,245.008670057714,251.22814932685,248.967591847737,252.194427876121,248.281871903913,251.179738088263,245.57566935498,249.920171177236,249.675383784229,248.244284122092,250.627552169998,248.641277130204,252.673548679818,249.954736233324,245.355429297905,249.182401053793,251.183136031378,247.527497440545,249.881982066161,249.651247912875,250.089110066509,252.007325406514,252.030765126986
1871,1871,18700,0,0,0,0,0,0,0,0,248.943857291505,249.273212561102,249.212275213143,250.22476948212,251.5563884529,251.328821734639,247.654180933772,253.727944188118,248.724422609818,251.82699636186,250.968613151887,251.537044321696,246.26558222663,249.978950646081,250.473880452524,247.750863114065,257.975730099053,247.405590419989,251.521278498339,252.004673821811,249.372962589442,249.284030960163,250.647310271046,244.813490530815,254.241957190796,248.950093308877,249.4829291356,249.792597251895,253.872715835199,249.639480197957,250.137564632319,244.960316976413
1872,1872,18710,0,0,0,0,0,0,0,0,248.41085436952,246.60261210189,250.564746519803,253.20276846958,250.472310743282,251.638047104057,247.98439738256,250.442260415701,249.8989666075,252.984527768817,246.866687673467,254.675049522311,249.083662520056,249.980244587104,251.276008287609,245.626553946292,250.803018888597,251.610312994819,251.148233971917,249.059204011994,252.795900552475,254.230313233722,248.337166261114,246.846790671963,252.881642236717,247.920568181134,249.793639509371,251.531921128921,248.934063440395,252.622925975186,250.143694094358,256.098350440463
1873,1873,18720,0,0,0,0,0,0,0,0,246.965801182826,254.161960293584,251.502331618217,250.852408907279,248.028201678422,249.761711543044,249.558316746652,249.158847548129,250.903224796007,252.54975276413,249.660992865422,247.920423815276,250.36136431095,246.507363685376,249.466468141069,250.258006684648,246.98834545162,249.349736049399,255.109466536892,251.683237161362,250.089939999036,248.533571259729,250.041272427294,252.255957999767,249.282863529416,250.525918307384,253.166274611851,251.227102065679,251.648310988385,246.510988540199,250.949846372038,251.01016130666
1874,1874,18730,0,0,0,0,0,0,0,0,246.863419825141,252.876815828029,254.152287378965,251.794484726642,247.886027646802,251.257319886708,247.033233804548,242.797626983955,247.948555782165,252.202680052744,251.311629839712,250.697941331468,246.715687050798,245.268323656724,248.664535125752,249.452164897859,251.727535604878,244.826072001244,250.160183476838,249.328959165521,251.38454208124,246.31684500349,249.899038865426,253.200067031658,246.04119718542,250.848909222771,251.650441763177,249.674281084774,252.79188028972,249.720880259389,249.134101799363,252.815839918668
1875,1875,18740,0,0,0,0,0,0,0,0,244.837993322986,247.90582571072,249.684937084193,246.146196159199,249.738416352201,251.036961677669,252.011149966297,249.568255845733,253.075569551267,252.055834212446,251.243797680835,247.708714939342,252.459806789953,251.235321237579,249.578806421941,246.342967729217,254.609823331434,248.737732063981,250.223308042783,251.079410770049,254.15068636683,249.619059295023,250.050360506344,253.468957794664,252.351294700958,250.014288129324,246.60244778964,248.514830735114,249.720111949938,252.838227748014,252.703743425813,250.413438112037
1876,1876,18750,0,0,0,0,0,0,0,0,249.798954986756,250.971413862056,245.721121635382,251.940659752769,251.214768583264,249.981137608111,250.058321734413,249.652945702029,252.480649683321,250.550174628614,250.098841557827,248.668603618484,249.600636235748,251.677189283083,250.964050885986,251.229132864627,249.459152886913,253.257493976254,250.512376703482,247.593431691142,252.369849219349,249.009795646887,249.246892313758,247.457292425055,254.15203910298,254.286366886074,250.62890768282,250.307010507951,247.953673705979,250.294640867144,247.872085271034,248.318630724085
1877,1877,18760,0,0,0,0,0,0,0,0,252.102594542154,245.379621975379,249.099355074692,251.710287795043,251.353359606251,247.941189311348,254.090732549101,253.474614876366,242.465443797699,250.364676395902,248.596590034988,246.941479450465,252.256369345824,250.468644814342,248.630884021437,251.637271522306,249.059866411318,247.181603860776,250.858350036746,251.163008727878,253.07039689946,244.962217369172,250.634014109567,249.971932653804,246.901934632957,252.113014196978,255.102776209326,252.331456442423,250.482041850633,257.257969214833,251.079688920203,256.412019107504
1878,1878,18770,0,0,0,0,0,0,0,0,252.40060676303,247.36650224384,250.099665288991,251.571396089401,246.437781506939,249.815491507327,254.129032664093,248.948589460889,250.217968454556,253.563689052442,249.268036550271,248.884695635973,250.09989602043,252.122185236991,254.521728677088,248.314370096188,247.873806473365,251.488533095168,247.89653645343,249.130814627791,251.014060450381,252.305578919867,250.769648479656,247.456891216714,247.724006794557,249.309110408686,248.047720142654,250.266382281602,248.569598391445,249.09498837963,251.074423629169,253.657429968383
1879,1879,18780,0,0,0,0,0,0,0,0,251.026800373445,246.04540269211,248.059201873743,249.555679999952,252.777965380047,244.298035684581,251.314127519195,250.498134851408,244.240591013656,251.313866379974,248.421902154355,249.475423670547,249.79428232166,250.12041126841,250.306379990918,249.716065959122,251.05853325821,247.701336294399,248.103127639563,254.230586928752,248.028971605864,250.208772237274,249.689076647734,252.862831949157,250.426551425441,251.416122644386,252.582566099379,249.773487279373,248.556138199446,246.573841898562,247.120550808208,250.888262246678
1880,1880,18790,0,0,0,0,0,0,0,0,252.215893463246,246.372882749239,249.190754259141,246.806066956909,250.322695805604,248.622340038173,252.213157953865,248.606064492765,248.266191176643,249.099678764151,252.455546373956,246.41517317193,253.820792353806,251.946690667523,244.651297345678,248.951144559028,247.887625437865,245.653649241849,246.829527593977,251.370401079042,251.722837016095,249.044321249508,249.040450395143,245.151539913921,246.211196768685,251.324207842514,252.855197659698,248.845570721531,253.032603278192,249.031254891283,249.489128543393,250.589185896006
1881,1881,18800,0,0,0,0,0,0,0,0,249.697260738024,248.443335768093,253.056069312564,249.041589489567,250.914344180884,248.122082942596,251.389608684945,245.453970984037,246.808637200968,245.64966530024,251.33531629763,251.153218855236,251.072327283363,245.499089766452,250.720445034246,251.340277280998,249.829045362639,250.296940136766,251.843924035131,248.938951582841,251.762992482449,252.435871654547,249.731904410227,246.820694471899,252.826536472969,255.737955152645,248.67971109771,247.920256942852,252.852694538019,252.392959411195,247.096485079963,252.948310159648
1882,1882,18810,0,0,0,0,0,0,0,0,251.03398272336,247.982859193543,248.23793726428,249.587345421751,245.126026149017,249.378559519498,252.583965885385,245.932488820336,251.069211193736,251.852843682302,249.553385374383,246.963050723748,251.725105947556,251.637935048736,252.205668863135,248.327290345051,253.532500472959,249.390501457825,247.758501329926,250.211537844772,248.65952667251,249.468521534127,249.146216462415,249.858029085244,245.974475945595,247.973335457798,252.050413962276,250.010265993542,251.305868800923,245.812639882771,250.835418225147,249.503030713126
1883,1883,18820,0,0,0,0,0,0,0,0,245.538945887866,251.144539385285,248.600791797997,249.069665071253,252.264472748656,244.423022362155,251.973808221344,247.446564068755,248.335279717809,248.93291310173,249.998348074274,251.761588214462,249.43697640605,251.990800414306,251.079255910177,249.662203465174,250.521835560782,251.390966377931,252.110371407263,250.995844430313,249.513600056963,255.149273585565,248.808260725701,249.004125601518,250.952033347138,248.194727460988,250.547347599134,250.084968207916,250.260982677165,247.954321831155,246.771026752504,255.487347738108
1884,1884,18830,0,0,0,0,0,0,0,0,254.073170565338,249.358936928652,246.598360203173,251.115637885154,248.552013226631,250.851385005059,247.680584726258,253.318378454204,249.735659486217,253.616515601455,244.450972270347,248.133001646773,249.090440530366,249.137871435648,250.739520176346,254.411827709651,251.466529660783,248.417305714202,247.334423290781,248.140784303512,253.607648017822,251.903574980798,249.220060764879,248.149136911426,249.618910149876,247.241032374039,248.592666453405,250.490758436884,255.509881724818,247.257225984281,249.456842924898,252.608202953424
1885,1885,18840,0,0,0,0,0,0,0,0,252.097220378226,250.494855501295,248.842685869752,256.390056556126,248.245306723244,248.591446926021,251.645167079733,248.246349408345,251.19827456106,248.897643482411,249.060091913911,248.841712004166,250.876920731635,253.391980302065,251.786841900182,248.807973975649,246.384734254253,256.137594104799,247.919386543283,243.431861031907,252.806303912923,248.294772550962,251.222296439977,248.551519817946,253.545132255769,252.123285381987,252.441890435722,249.143488591334,248.743617323691,252.214276301432,249.199803225918,252.757709072769
1886,1886,18850,0,0,0,0,0,0,0,0,250.299467715781,252.588133452801,244.770638492165,251.666641075098,250.619160901168,251.522664127575,256.916577882751,246.442306797738,253.986033745048,250.896969881533,249.357598297427,254.919515241106,249.828393899606,252.561398775699,253.139382793437,250.863458594299,255.194571154213,249.845902150526,248.035836423118,252.098331510628,251.121471760897,253.708359370443,248.509189394693,243.884177773613,245.9430221455,247.898196193099,245.807365974707,248.619400474421,242.828727592794,248.388532885036,250.805511449502,251.906144740088
1887,1887,18860,0,0,0,0,0,0,0,0,249.703746259933,249.845093834028,251.820136955813,252.088274786517,250.096929614783,255.908854721254,249.707097265815,251.512307775766,248.37540738967,249.111707469698,244.821722477171,247.143615977449,251.119244093357,249.517553914245,250.768763208835,253.074267884751,251.051156235893,246.405721359581,251.150591442356,251.100743496707,249.283554198027,249.175405319276,249.764787180106,247.278724882758,247.845090311338,251.345100100443,252.907259532684,250.870900580679,249.054543347343,248.004345895624,252.342139681757,252.245587460083
1888,1888,18870,0,0,0,0,0,0,0,0,254.038048454938,250.372208526414,248.140961501097,247.656458724479,251.094662428569,249.748679904943,248.066088863191,248.878121549917,250.826500121402,251.902254538762,246.757976834162,252.33036436903,250.194258247757,247.906448450696,250.585652058614,247.81216580684,250.415925373126,247.803200562099,250.782262009357,246.720759025238,247.464126597304,250.501658787149,250.946328309055,250.825346668719,247.944357290904,244.890033270053,250.492293931186,250.356893023796,253.958765129311,252.428180191772,245.821328099268,253.719667043513
1889,1889,18880,0,0,0,0,0,0,0,0,249.150877513565,246.279135465108,250.94051152776,248.353067851118,251.369015311959,250.88056845074,254.364856109547,249.966571401452,248.419803562259,248.733238526877,248.552232483789,249.068595903272,246.780806894936,249.196205275287,254.032466291478,250.341358924961,249.650379771785,252.899268596466,247.851698284535,248.370052594388,250.993636865464,244.538995944761,250.152004979808,250.350077280547,249.830327852459,251.993729655235,248.106482371826,252.035172022123,248.331505431191,247.905107329072,248.383110493295,251.345893991984
1890,1890,18890,0,0,0,0,0,0,0,0,250.052606205158,251.58844095967,251.947629962316,248.160916647147,250.585696562545,248.748130897818,248.806887864621,254.525384387183,247.112490022745,250.429043977202,248.158062170138,250.423623920716,245.865077925242,254.015761230628,256.504058938829,248.540364911964,249.423555088922,253.210536469798,256.543486537642,248.700440232469,251.20163340577,252.917754284107,249.977493699159,252.270962525441,255.644072271034,249.563816281733,249.935206711693,250.389289035055,248.646707912159,251.319415983963,250.152542848458,252.633498580314
1891,1891,18900,0,0,0,0,0,0,0,0,249.150092142237,246.815209504298,246.13095133633,249.351276571334,251.222976261922,253.351057631502,252.767107141033,250.562513004186,247.718416531821,246.948516535644,247.292441139686,247.42515249485,250.919803410843,250.638724104482,250.222098371828,245.983722234095,251.570650214919,249.811471173312,248.772962955675,248.45859209647,249.732464539801,249.688524805463,249.460890480246,249.772020246263,253.156341118066,248.429277076964,249.033558847248,253.059059780953,246.244891026528,249.966430553989,249.099152437972,250.306170546801
1892,1892,18910,0,0,0,0,0,0,0,0,254.172180669332,251.36211450477,251.076684756509,247.468053613059,249.344502392583,249.036140574957,253.320842936892,252.197978150301,252.645958896693,251.31185495609,249.842011989646,246.004558499455,251.260175744474,252.012750610531,248.168819400799,248.290941634725,249.579498252304,248.56828666789,251.056558584713,251.41381346384,250.053076690073,252.43563408435,249.212295220211,252.308640650409,245.804031766387,251.425792999915,246.282551114169,251.423032805166,254.10845281056,250.994388116047,255.265412123765,252.167987361977
1893,1893,18920,0,0,0,0,0,0,0,0,250.082458382215,243.179009945794,249.782234480455,250.946184398509,245.007068219596,252.711703302384,243.866195326013,251.568623509463,250.743908443028,252.007340190664,250.744509548853,250.735374630096,249.870541991456,248.672054736818,250.083815878796,251.893107266161,254.288891093485,251.106243380922,248.363119465032,246.473707288073,251.140379359083,251.93459376552,250.380245110533,254.891110726083,249.674881277814,247.67409253079,245.855436466805,253.76832150773,249.854583198847,248.457042893007,254.923220588192,251.490555119243
1894,1894,18930,0,0,0,0,0,0,0,0,247.891881691857,253.194060751526,247.746596373063,254.88301079789,246.542707869009,249.975294885759,251.091090403494,246.843580707978,255.917095506125,248.878246124468,250.129346197342,248.412678671284,253.608882549649,249.25819598648,245.776058309385,250.78861433429,254.803072807513,249.257786090416,250.234366870993,250.181381481276,246.619031292597,254.179682743732,250.439725441976,251.57866297803,251.956203413261,248.869508084171,246.962236750452,250.18175114518,249.860951538479,249.075242100088,250.890971793881,249.405731266874
1895,1895,18940,0,0,0,0,0,0,0,0,254.038283955583,254.600200430796,248.333540393648,250.667636473171,249.239153726997,251.934215195947,249.31614378037,252.157836935867,248.592217332541,252.794344597277,249.961977150818,253.072643822551,248.007732915688,249.081588057835,244.991011698944,250.606965913005,247.06834157682,244.648264220819,247.00130297922,251.551077448738,251.578309883431,252.036874269625,249.260708232088,251.619854842797,248.926778352866,247.951014271834,245.975306350603,252.305909310689,247.737692152776,250.818583710255,254.049518906874,255.332164313695
1896,1896,18950,0,0,0,0,0,0,0,0,250.289669582264,248.588346814185,252.010978141983,247.160118161388,249.838170736438,248.368984056943,248.131430254057,254.823308964494,251.140750698971,246.320268029199,250.072305832986,248.96260899045,250.289224544207,248.33048216376,250.974435813045,253.414409805257,252.358267459308,252.682442682747,249.105392301973,245.960607307747,250.17447985861,249.248579594381,250.308553597879,248.90496087298,245.053201125506,249.283627086017,251.386425451568,250.108483619722,249.482750550244,248.553198068403,247.513933406747,247.024307528175
1897,1897,18960,0,0,0,0,0,0,0,0,247.97469397909,250.97401529759,251.807414987182,248.28760102018,249.945835872751,248.062818136507,251.558708785274,251.06016582764,248.319538482737,252.343345733865,249.378278486108,249.685938664359,250.23754346694,250.899691460456,255.942579784288,249.135794394326,251.23559880272,248.20548674244,250.088144272817,250.514918290214,254.738988128916,250.960340813874,249.444584463503,253.315086249792,251.019656608895,249.098949317765,246.723941434431,246.2042989403,247.554353449449,245.486858171907,249.158327199134,253.583110565236
1898,1898,18970,0,0,0,0,0,0,0,0,251.862122813148,250.356816439409,244.946089359594,247.633454767186,248.803693789931,249.122585662947,247.660949524583,248.45363834455,250.008288120645,249.857838629583,250.13604145771,250.128835826822,251.293976108799,249.087215751593,254.17367341804,250.409375790433,251.70541127488,250.363713234123,251.157832591788,248.084695875143,252.798456029603,246.819229512614,250.150113504918,256.543742776803,250.2925924464,246.602774675355,249.772441510801,250.046423544016,252.424490814445,252.261635739179,248.04218076102,250.590409018039
1899,1899,18980,0,0,0,0,0,0,0,0,251.333318578186,252.128941376979,251.99851675333,250.984793263159,249.902203093423,251.162710546958,248.716979339071,251.621772003927,250.732296703966,243.609873560273,244.722596829822,249.625359423148,249.814460804104,249.901324003924,252.085690269593,256.037572050918,253.857168824106,252.258356442749,253.451183452756,250.321700793464,250.538959793185,245.207813651467,249.012301279415,250.962059115328,250.58291064075,251.247722195358,249.37443324129,251.417527804707,251.382993077637,246.46817047205,253.050879842383,256.643515828686
1900,1900,18990,0,0,10,0,0,0,0,0,250.698501745233,247.048367067724,251.634889289476,246.905544006339,251.235433494351,249.750773894333,248.033606626042,250.629570115197,252.117878492279,248.189643574965,253.811592311465,250.964826916502,248.541969786445,252.920367814457,247.636566302167,248.41376836197,248.305126931176,252.871561475308,249.947664482013,247.313184949841,250.603372469764,248.330297836914,250.062140353586,250.615105393876,248.37036708015,251.825490723204,251.060864595412,252.50267827969,247.794811306277,248.873792181486,249.840496285949,247.4715054599
1901,1901,19000,0,0,0,0,0,0,0,0,244.674064606903,249.248253204344,250.972479167446,247.235750296368,248.572070562662,251.080667327459,253.102311639767,249.836292445545,251.051032820064,245.531788899744,250.826840478357,249.743430539315,251.212887036139,246.549818492325,253.850752105331,250.002972433429,254.600181943511,248.811528867379,250.450582886878,249.377091198581,251.999395147885,251.240015799812,249.512940869108,247.186663426461,245.01233341311,248.056627649671,249.464909577221,249.900276230117,245.10930852156,248.230958917711,245.607013304177,252.742646265659
